t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
datenum,deg_C,_,_,%,%,%,%_RPM,psi,_,psi,mb,psi,deg_C,%,DEG,_,_,DEG,_,_,_,_,DEG,lb/h,mach
15/09/2011 14:27:53.625,393.344,2.17578,10.645,36.875,26.0508,14.4453,54.75,16.125,64,26.25,989,24,27.6563,100.562,35.8319,32.1016,96,33.4863,0,0.1725,0,0.06875,32.168,770,0.15
15/09/2011 14:27:53.875,396.406,2.23047,10.687,36.875,26.0586,14.6172,55.0937,16.375,64,26.75,989,24,27.5938,100.562,35.8429,32,96,33.4863,0,0.1775,0,0.06625,32.168,774,0.15
15/09/2011 14:27:54.125,399.469,2.28516,10.729,36.875,26.0664,14.7891,55.5313,16.625,64,27.25,989,24,27.5312,100.563,35.8539,32,96,33.4863,0,0.1825,0,0.0637499,32.168,778,0.15
15/09/2011 14:27:54.375,402.406,2.34375,10.75,36.1807,26.0742,14.9727,55.8125,16.875,64,27.75,989,24,27.5,100.563,35.8594,32,96,33.4863,0,0.1875,0,0.0612499,32.168,782,0.15
15/09/2011 14:27:54.625,405.219,2.40625,10.75,34.792,26.082,15.168,56.25,17.125,64,28.25,989,24,27.5,100.563,35.8594,32,96,33.4863,0,0.1975,0,0.06125,32.168,786,0.15
15/09/2011 14:27:54.875,408.031,2.46875,10.75,33.4034,26.0898,15.3633,56.5625,17.375,64,28.75,989,24,27.5,100.563,35.8594,32,96,33.4863,0,0.2125,0,0.06375,32.168,790,0.15
15/09/2011 14:27:55.125,410.843,2.53124,10.75,32.0149,26.0977,15.5586,56.9375,17.625,64,29.25,989,24,27.5,100.563,35.8594,32,96,33.4863,0,0.2275,0,0.06625,32.168,794,0.15
15/09/2011 14:27:55.375,413.531,2.59374,10.75,30.3947,26.1355,15.7539,57.1875,17.875,64,29.75,989,24,27.4688,100.563,35.8594,32,96,33.4863,0,0.2425,0,0.06875,32.168,798,0.15
15/09/2011 14:27:55.625,416.093,2.65624,10.75,28.5432,26.2034,15.9492,57.5625,18.125,64.0625,30,989,24,27.4063,100.563,35.8594,32,96,33.4863,0,0.24625,0,0.07,32.168,802,0.15
15/09/2011 14:27:55.875,418.656,2.71874,10.75,26.6916,26.2712,16.1445,57.7812,18.375,64.1875,30,989,24,27.3438,100.563,35.8594,32,96,33.5083,0,0.23875,0,0.07,32.168,806,0.15
15/09/2011 14:27:56.125,421.219,2.78125,10.75,24.8398,26.3391,16.3399,58.0938,18.625,64.3125,30,989,24,27.2812,100.563,35.8594,32,96,33.5303,0,0.23125,0,0.07,32.168,810,0.15
15/09/2011 14:27:56.375,423.656,2.83203,10.75,22.9882,26.447,16.5352,58.375,18.875,64.4375,30,989,24,27.2187,100.563,35.8594,32,96,33.5522,0,0.22375,0,0.07,32.168,814,0.15
15/09/2011 14:27:56.625,425.969,2.87109,10.75,21.1367,26.595,16.7305,58.7188,19.125,64.5625,30.25,989,24,27.1562,100.57,35.8594,32,96,33.5742,0,0.2125,0,0.06875,32.168,818,0.15
15/09/2011 14:27:56.875,428.281,2.91015,10.75,19.2854,26.7429,16.9258,58.9687,19.375,64.6875,30.75,989,24,27.0938,100.586,35.8594,32,96,33.5522,0,0.1975,0,0.06625,32.168,822,0.15
15/09/2011 14:27:57.125,430.593,2.94921,10.75,17.4339,26.8908,17.1211,59.3125,19.625,64.8125,31.25,989,24,27.0313,100.602,35.8594,32,96,33.5303,0,0.1825,0,0.06375,32.168,826,0.15
15/09/2011 14:27:57.375,432.875,2.97265,10.75,15.5823,27.0488,17.3164,59.5312,19.875,64.9375,31.75,989,24,26.9688,100.617,35.8594,32,96,33.5083,0,0.1675,0,0.06125,32.168,830,0.15
15/09/2011 14:27:57.625,435.125,2.98047,10.75,13.7307,27.2168,17.5117,59.9062,20.125,65.0625,32.25,989,24,26.9063,100.617,35.8594,32,96,33.4863,0,0.15,0,0.06,32.168,834,0.15
15/09/2011 14:27:57.875,437.375,2.98828,10.75,11.8788,27.3848,17.707,60.1563,20.375,65.1875,32.75,989,24,26.8437,100.602,35.8594,32,97.375,33.4863,0,0.129999,0,0.06,32.102,838,0.15
15/09/2011 14:27:58.125,439.625,2.99609,10.75,10.0273,27.5527,17.9024,60.5313,20.625,65.3125,33.25,989,24,26.7812,100.586,35.8594,32,100.125,33.4863,0,0.109999,0,0.06,32.0361,842,0.15
15/09/2011 14:27:58.375,443.094,3,10.75,8.87741,27.7207,18.0898,60.8125,20.875,65.4375,33.75,989,24,26.7187,100.57,35.8594,32,102.875,33.4863,0,0.0899992,0,0.06,31.9702,846,0.15
15/09/2011 14:27:58.625,447.781,3,10.75,8.42918,27.8887,18.2695,61.2188,21.0938,65.5625,34,989,24,26.6562,100.578,35.8594,32,105.625,33.4863,0,0.0762499,0,0.06125,31.9043,850,0.15
15/09/2011 14:27:58.875,452.468,3,10.75,7.98099,28.0566,18.4492,61.4687,21.2812,65.6875,34,989,24,26.5938,100.609,35.8594,32,108.375,33.4863,0,0.0687501,0,0.06375,31.8823,854,0.15
15/09/2011 14:27:59.125,457.155,3,10.75,7.53275,28.2246,18.6289,61.8125,21.4687,65.8125,34,989,24,26.5313,100.641,35.8594,32,111.125,33.4863,0,0.0612502,0,0.06625,31.8604,858,0.15
15/09/2011 14:27:59.375,462.155,3,10.75,7.31838,28.3369,18.8086,61.9375,21.6562,65.9375,34,989,24,26.5313,100.672,35.8594,32,113.875,33.4863,0,0.0537502,0,0.06875,31.8384,862,0.15
15/09/2011 14:27:59.625,467.469,3,10.75,7.33789,28.3936,18.9883,62.0313,21.8438,66,34.25,989,24,26.5938,100.672,35.8594,32,116.625,33.4863,0,0.0474997,0,0.0725003,31.8164,866,0.15
15/09/2011 14:27:59.875,472.781,3,10.75,7.35742,28.4502,19.168,62.0313,22.0313,66,34.75,989,24,26.6563,100.641,35.8594,32,119.375,33.5083,0,0.0424997,0,0.0775003,31.7944,870,0.15
15/09/2011 14:28:00.125,478.094,3,10.75,7.37695,28.5068,19.3477,62,22.2188,66,35.25,989,24,26.7188,100.609,35.8594,32,122.125,33.5303,0,0.0374998,0,0.0825002,31.7725,874,0.15
15/09/2011 14:28:00.375,481.969,3,10.75,7.39648,28.4893,19.5273,62,22.4063,66,35.75,989,24,26.75,100.578,35.8594,32,124.875,33.5522,0,0.0324998,0,0.0875002,31.7505,878,0.15
15/09/2011 14:28:00.625,484.406,3,10.75,7.41601,28.3975,19.707,61.9688,22.5937,66,36,989,24,26.75,100.57,35.8594,32,127.625,33.5742,0,0.0325001,0,0.0925,31.7285,882,0.15
15/09/2011 14:28:00.875,486.843,3,10.75,7.43554,28.3057,19.8867,61.9375,22.7812,66,36,989,24,26.75,100.586,35.8594,32,130.375,33.5742,0,0.0374999,0,0.0975,31.7285,886,0.15
15/09/2011 14:28:01.125,489.281,3,10.75,7.45508,28.2139,20.0664,61.9063,22.9687,66,36,989,24,26.75,100.602,35.8594,32,133.125,33.5742,0,0.0424999,0,0.1025,31.7285,890,0.15
15/09/2011 14:28:01.375,491.156,3,10.75,7.47461,28.1035,20.2461,61.9063,23.1562,66,36,989,24,26.7812,100.617,35.8594,32,135.875,33.5742,0,0.0474999,0,0.1075,31.7285,894,0.15
15/09/2011 14:28:01.625,492.469,3,10.75,7.49414,27.9746,20.4258,61.8438,23.3438,66,36,989,24,26.8438,100.625,35.8594,32,138.625,33.5742,0.00375043,0.05,0.00125014,0.11,31.7285,898,0.15
15/09/2011 14:28:01.875,493.781,3,10.75,7.51367,27.8457,20.6055,61.8438,23.5313,66,36,989,24,26.9063,100.625,35.8594,32,140,33.5522,0.0112504,0.05,0.00375013,0.11,31.7285,902,0.15
15/09/2011 14:28:02.125,495.094,3,10.75,7.5332,27.7168,20.7852,61.7813,23.7188,66,36,989,24,26.9688,100.625,35.8594,32,140,33.5303,0.0187504,0.05,0.00625012,0.11,31.7285,906,0.15
15/09/2011 14:28:02.375,495.25,3,10.75,7.55127,27.5879,20.8711,61.7813,23.9062,66,36,989,24,27.0312,100.625,35.8621,32,140,33.5083,0.0262501,0.05,0.00875005,0.11,31.7285,910,0.15
15/09/2011 14:28:02.625,494.25,3,10.75,7.56787,27.459,20.8633,61.75,24.0312,66,35.75,989,24,27.0937,100.617,35.8676,32,140,33.4863,0.0299999,0.05,0.00999997,0.11,31.7285,887.999,0.15
15/09/2011 14:28:02.875,493.25,3,10.75,7.58447,27.3301,20.8555,61.7188,24.0937,66,35.25,989,24,27.1562,100.602,35.8731,32,140,33.5083,0.03,0.05,0.01,0.11,31.7285,840,0.15
15/09/2011 14:28:03.125,492.25,3,10.75,7.60107,27.2012,20.8477,61.7188,24.1562,66,34.75,989,24,27.2187,100.586,35.8786,32,140,33.5303,0.03,0.05,0.01,0.11,31.7285,792,0.15
15/09/2011 14:28:03.375,490.875,3,10.75,7.61719,27.0891,20.8398,61.6875,24.2188,66,34.25,989,24,27.2813,100.57,35.8786,32,140,33.5522,0.03,0.05,0.01,0.11,31.7285,743.998,0.15
15/09/2011 14:28:03.625,489.125,3,10.75,7.63281,26.9939,20.832,61.6875,24.2813,66.0313,34,989,24,27.3438,100.555,35.8731,32,140,33.5742,0.0325003,0.05,0.0125003,0.11,31.7285,711.999,0.15
15/09/2011 14:28:03.875,487.375,3,10.75,7.64844,26.8987,20.8242,61.6875,24.3438,66.0938,34,989,24,27.4063,100.539,35.8676,32,140,33.5742,0.0375003,0.05,0.0175003,0.11,31.7065,695.999,0.15
15/09/2011 14:28:04.125,485.625,3,10.75,7.66406,26.8035,20.8164,61.6563,24.4063,66.1563,34,989,24,27.4688,100.523,35.8621,32,140,33.5742,0.0425002,0.05,0.0225002,0.11,31.6846,679.999,0.15
15/09/2011 14:28:04.375,484.063,3,10.75,7.67969,26.7307,20.8086,61.6563,24.4687,66.2187,34,989,24,27.5,100.508,35.8594,32,140,33.5742,0.0475,0.05,0.0275001,0.11,31.6626,663.999,0.15
15/09/2011 14:28:04.625,482.688,3,10.75,7.69531,26.6804,20.8008,61.6563,24.5312,66.2812,34,989,24,27.5,100.516,35.8594,32,140,33.5742,0.0499999,0.05,0.0299999,0.11375,31.6406,658,0.15
15/09/2011 14:28:04.875,481.313,3,10.75,7.71094,26.6301,20.793,61.6563,24.5937,66.3437,34,989,24,27.5,100.547,35.8594,32,140,33.5742,0.05,0.05,0.03,0.12125,31.6406,662,0.15
15/09/2011 14:28:05.125,479.938,3,10.75,7.72656,26.5798,20.7852,61.625,24.6562,66.4062,34,989,24,27.5,100.578,35.8594,32,140,33.5742,0.05,0.05,0.03,0.12875,31.6406,666,0.15
15/09/2011 14:28:05.375,478.813,3,10.75,7.74219,26.5352,20.7773,61.625,24.7188,66.4688,34,989,24,27.5313,100.609,35.8566,32,140,33.5742,0.05,0.05,0.03,0.13625,31.6406,670,0.15
15/09/2011 14:28:05.625,477.938,3,10.75,7.75781,26.4961,20.7695,61.625,24.7813,66.5313,34,989,24,27.5938,100.625,35.8511,32,140,33.5742,0.0525003,0.05,0.03,0.14,31.6406,672,0.15
15/09/2011 14:28:05.875,477.062,3,10.75,7.77344,26.457,20.7617,61.5938,24.8438,66.5938,34,989,24,27.6563,100.625,35.8456,31.9844,140,33.5742,0.0575003,0.05,0.03,0.14,31.6406,672,0.15
15/09/2011 14:28:06.125,476.188,3,10.75,7.78906,26.418,20.7539,61.5938,24.9062,66.6562,34,989,24,27.7187,100.625,35.8401,31.9531,140,33.5742,0.0625001,0.05,0.03,0.14,31.6406,672,0.15
15/09/2011 14:28:06.375,475.375,3,10.75,NaN,26.3789,NaN,61.5938,24.9687,66.7187,34,989,24,27.75,100.625,35.8374,31.9219,140,33.5742,0.0675,0.05,0.03,0.14,31.6406,672,0.15
15/09/2011 14:28:06.625,474.625,3,10.75,NaN,26.3398,NaN,61.5938,NaN,66.7812,34,989,24,27.75,100.617,35.8374,31.8906,140,33.5742,0.0699999,0.04875,0.03,0.14125,31.6406,672,0.15
15/09/2011 14:28:06.875,473.875,3,10.75,NaN,26.3008,NaN,61.5938,NaN,66.8437,34,989,24,27.75,100.602,35.8374,31.8594,140,33.5742,0.07,0.04625,0.03,0.14375,31.6187,672,0.15
15/09/2011 14:28:07.125,473.125,3,10.75,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.75,100.586,35.8374,31.8281,140,33.5742,0.07,0.0437499,0.03,0.14625,31.5967,672,0.15
15/09/2011 14:28:07.375,472.562,3,10.75,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.75,100.57,35.8374,31.7969,140,33.5742,0.07,0.0412499,0.03,0.14875,31.5747,672,0.15
15/09/2011 14:28:07.625,472.187,3,10.75,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.75,100.555,35.8374,31.7656,140,33.5742,0.0737501,0.03875,0.03125,0.15125,31.5527,672,0.15
15/09/2011 14:28:07.875,471.812,3,10.75,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.75,100.539,35.8374,31.7344,140,33.5522,0.0812501,0.03625,0.03375,0.15375,31.5527,672,0.15
15/09/2011 14:28:08.125,471.438,3,10.75,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.75,100.523,35.8374,31.7031,140,33.5303,0.0887498,0.0337501,0.03625,0.15625,31.5527,672,0.15
15/09/2011 14:28:08.375,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,27.8437,100.508,35.8347,31.6719,140,33.5083,0.0962498,0.0312501,0.0387499,0.15875,31.5527,672,0.15
15/09/2011 14:28:08.625,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,NaN,NaN,34,989,24,28.0312,92.5861,35.8292,31.6406,140,33.4863,0.0999999,0.03,0.04,0.16,31.5527,672,0.15
15/09/2011 14:28:08.875,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.5308,672,0.15
15/09/2011 14:28:09.125,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,672,0.15
15/09/2011 14:28:09.375,NaN,NaN,NaN,NaN,NaN,NaN,61.5938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15
15/09/2011 14:28:09.625,NaN,NaN,NaN,NaN,NaN,NaN,61.5938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15
15/09/2011 14:28:09.875,NaN,NaN,NaN,NaN,NaN,NaN,61.5938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:10.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:10.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:10.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:10.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:11.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:11.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:11.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:11.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:12.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:12.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:12.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:12.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:13.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:13.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:13.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:13.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:14.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:14.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15/09/2011 14:28:14.625,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.9062,-0.257813,35.8292,NaN,NaN,33.5742,0.11,0.04,0.03,0.16,31.4648,672,NaN
15/09/2011 14:28:14.875,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.8437,-0.273438,35.8237,NaN,NaN,33.5742,0.11,0.04,0.03,0.16,31.4429,672,0.15
15/09/2011 14:28:15.125,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.7812,-0.289063,35.8182,NaN,NaN,33.5742,0.11,0.04,0.03,0.16,31.4209,672,0.15
15/09/2011 14:28:15.375,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.7188,-0.304687,35.8154,NaN,NaN,33.5742,0.11,0.04,0.03,0.16,31.3989,672,0.15
15/09/2011 14:28:15.625,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.6563,-0.3125,35.8154,NaN,NaN,33.5742,0.10875,0.03875,0.03125,0.16,31.377,670,0.15
15/09/2011 14:28:15.875,NaN,NaN,NaN,NaN,NaN,NaN,61.5625,25,NaN,34,NaN,NaN,27.5938,-0.3125,35.8154,NaN,NaN,33.5742,0.10625,0.03625,0.03375,0.16,31.377,666,0.15
15/09/2011 14:28:16.125,NaN,NaN,NaN,NaN,NaN,NaN,61.5313,25,NaN,34,NaN,NaN,27.5313,-0.3125,35.8154,NaN,NaN,33.5742,0.10375,0.0337501,0.03625,0.16,31.377,662,0.15
15/09/2011 14:28:16.375,465.219,NaN,NaN,8,NaN,19.9258,61.5313,25,59,34,NaN,NaN,27.5,-0.3125,35.8154,NaN,NaN,33.5742,0.10125,0.0312499,0.0387501,0.16,31.377,658,0.15
15/09/2011 14:28:16.625,465.156,NaN,NaN,8,NaN,19.9023,61.5313,25,59,34,NaN,NaN,27.5,-0.304687,35.8154,NaN,NaN,33.5742,0.10125,0.0312501,0.0387499,0.16,31.377,658,0.15
15/09/2011 14:28:16.875,465.094,NaN,NaN,8,NaN,19.8789,61.5625,25,59,34,989,14.3281,27.5,-0.289062,35.8154,NaN,NaN,33.5742,0.10375,0.0337501,0.0362499,0.16,31.377,662,0.15
15/09/2011 14:28:17.125,465.031,NaN,NaN,8,NaN,19.8555,61.5625,25,59,34,989,14.3281,27.5,-0.273437,35.8154,NaN,NaN,33.5742,0.10625,0.0362501,0.0337499,0.16,31.377,666,0.15
15/09/2011 14:28:17.375,464.906,NaN,NaN,8,NaN,19.832,61.5313,25,59,34,989,14.3281,27.4688,-0.257813,35.8154,NaN,NaN,33.5742,0.10875,0.03875,0.03125,0.16,31.377,670,0.15
15/09/2011 14:28:17.625,464.719,NaN,NaN,8,NaN,19.8086,61.5625,25,59,34,989,14.3281,27.4063,-0.257813,35.8154,NaN,NaN,33.5742,0.11,0.04,0.03,0.16,31.377,672,0.15
15/09/2011 14:28:17.875,464.531,NaN,NaN,8,NaN,19.7852,61.5625,25,59,34,989,14.3281,27.3438,-0.273437,35.8154,NaN,NaN,33.5522,0.11,0.04,0.03,0.16,31.377,672,0.15
15/09/2011 14:28:18.125,464.344,NaN,NaN,8,NaN,19.7617,61.5313,25,59,34,989,14.3281,27.2813,-0.289062,35.8154,NaN,NaN,33.5303,0.11,0.04,0.03,0.16,31.377,672,0.15
15/09/2011 14:28:18.375,464.219,3,10.75,8.00147,25.3496,19.8399,61.5313,25,59,34,989,14.3281,27.25,-0.304688,35.8127,31.5,158,33.5083,0.11,0.04,0.03,0.16,31.377,672,0.15
15/09/2011 14:28:18.625,464.156,3,10.75,8.00439,25.3535,20.0195,61.5313,25,59,34.25,989,14.3281,27.25,-0.3125,35.8072,31.5,158,33.4863,0.11,0.04,0.03,0.16,31.377,670,0.15
15/09/2011 14:28:18.875,464.094,3,10.75,8.00732,25.3574,20.1992,61.5313,25,59,34.75,989,14.3281,27.25,-0.3125,35.8017,31.5,158,33.5083,0.11,0.04,0.03,0.16,31.377,666,0.15
15/09/2011 14:28:19.125,464.031,3,10.75,8.01025,25.3613,20.3789,61.5313,25,59,35.25,989,14.3281,27.25,-0.3125,35.7962,31.5,158,33.5303,0.11,0.04,0.03,0.16,31.377,662,0.15
15/09/2011 14:28:19.375,464.562,3,10.75,8.01367,25.3711,20.5586,61.5,25,59,35.75,989,14.3281,27.25,-0.3125,37.4057,31.5,158,33.5522,0.11,0.04,0.03,0.16,31.377,658,0.15
15/09/2011 14:28:19.625,465.687,3,10.75,8.01758,25.3867,20.7383,61.4688,25,59,36,989,14.3281,27.25,12.2887,40.6301,31.5,158,33.5742,0.11,0.04,0.03,0.16,31.377,672,0.15
15/09/2011 14:28:19.875,466.812,3,10.75,8.02148,25.4023,20.918,61.625,25,59,36,989,14.3281,27.25,37.491,43.8545,31.5,158,33.5742,0.11,0.04,0.03,0.16,31.4648,704,0.15
15/09/2011 14:28:20.125,467.938,3,10.75,8.02539,25.418,21.0977,61.8125,25,59,36,989,14.3281,27.25,62.6965,47.0793,31.5,158,33.5742,0.11,0.04,0.03,0.16,31.5527,736.001,0.15
15/09/2011 14:28:20.375,470,3,10.75,8.0293,25.4414,21.2774,62.1875,25,59,36,989,14.3281,27.25,87.8995,48.6859,31.5,158,33.5742,0.11,0.04,0.03,0.16,31.6406,768.001,0.15
15/09/2011 14:28:20.625,473,3,10.75,8.0332,25.4727,21.457,62.4688,25,59,36,989,14.3281,27.25,100.5,48.6749,31.5,158,33.5742,0.10375,0.04125,0.02875,0.15875,31.7285,808.001,0.15
15/09/2011 14:28:20.875,476,3,10.75,8.03711,25.5039,21.6367,62.875,25,59,36,989,14.3281,27.25,100.5,48.6639,31.5,158,33.5742,0.0912499,0.04375,0.02625,0.15625,31.6846,856.001,0.15
15/09/2011 14:28:21.125,478.999,3,10.75,8.04102,25.5352,21.8164,63.125,25,59,36,989,14.3281,27.25,100.5,48.653,31.5,158,33.5742,0.0787503,0.0462499,0.02375,0.15375,31.6406,904,0.15
15/09/2011 14:28:21.375,482.062,3,10.75,8.04492,25.5684,21.9961,63.5937,25,59,36,989,14.3281,27.25,100.5,48.653,31.5,158,33.5742,0.0662504,0.0487499,0.0212501,0.15125,31.5967,952,0.15
15/09/2011 14:28:21.625,485.187,3,10.75,8.04883,25.6035,22.1758,63.875,25,59,36,989,14.3281,27.25,100.5,48.6639,31.5,158,33.5742,0.0550002,0.0525,0.0175,0.15,31.5527,978,0.15
15/09/2011 14:28:21.875,488.313,3,10.75,8.05273,25.6387,22.3555,64.3438,25,59,36,989,14.3281,27.25,100.5,48.6749,31.6016,158,33.5522,0.0449995,0.0575003,0.0124997,0.15,31.4648,982,0.15
15/09/2011 14:28:22.125,491.438,3,10.75,8.05664,25.6738,22.5352,64.6563,25,59,36,989,14.3281,27.25,100.5,48.6859,31.8047,158,33.5303,0.0349995,0.0625002,0.00749977,0.15,31.377,986,0.15
15/09/2011 14:28:22.375,494.969,3,10.75,8.75197,25.709,22.9531,65.1563,25,59,36,989,14.3281,27.25,100.5,48.6859,32.0078,158,33.5083,0.0249996,0.0675002,0.00249979,0.15,31.2891,990,0.15
15/09/2011 14:28:22.625,498.906,3,10.75,10.1387,25.7441,23.6094,65.5313,25.3438,59,35.75,989,14.3281,27.25,100.516,48.6749,32.2109,158,33.4863,0.0174999,0.07125,0,0.14875,31.2012,1016,0.15
15/09/2011 14:28:22.875,502.843,3,10.75,11.5252,25.7793,24.2656,66.2499,26.0312,59,35.25,989,14.3281,27.25,100.547,48.6639,32.4141,158,33.4863,0.0125001,0.07375,0,0.14625,30.9375,1064,0.15
15/09/2011 14:28:23.125,506.781,3,10.75,12.9119,25.8144,24.9218,66.7499,26.7187,59,34.75,989,14.3281,27.25,100.578,48.653,32.6172,158,33.4863,0.00750013,0.0762499,0,0.14375,30.6738,1112,0.15
15/09/2011 14:28:23.375,510.406,3,10.75,14.5291,25.8379,25.5781,67.4687,27.4062,59,34.25,989,14.3281,27.25,100.609,48.6475,32.8203,158,33.4863,0.00250016,0.0787499,0,0.14125,30.4102,1160,0.15
15/09/2011 14:28:23.625,513.718,3,10.75,16.3767,25.8496,26.2343,67.9687,28.0937,59,34.5,989,14.3281,27.25,100.617,48.6475,33.0234,158,33.4863,8.13634e-008,0.08,0,0.14,30.1465,1194,0.15
